ACTION,RESOURCE,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,43147,118343,118700,118321,118448,290919,118322
1,14900,118225,118616,117905,240983,290919,117908
1,30952,117969,19666,118368,118368,117887,118486
1,23503,118225,122273,118321,240983,290919,118322
1,42680,117962,122215,117905,240983,290919,117908
1,7543,118300,124725,118361,149305,118363,118364
1,33149,118327,118507,179731,179731,117887,117973
1,39555,117962,118352,118321,117906,290919,118322
1,34817,118225,118320,118321,117906,290919,118322
1,25993,118052,120709,118207,174445,270488,118209
1,25993,118182,117920,118568,117897,19721,118570
1,78518,118386,118910,118321,117906,290919,118322
1,33054,118300,118458,120006,311622,118424,120008
1,74593,118386,118746,118747,160002,118453,118749
1,74196,118052,118821,117905,240983,290919,117908
1,44909,118225,124130,119093,120324,119095,119096
1,37651,118091,117884,117885,117913,117887,117888
1,17308,118343,119598,120348,255097,118295,120350
1,31732,119597,118292,118422,191064,118424,118425
1,42085,118343,118911,118912,284092,118424,118914
1,16071,118343,120722,118777,279443,308574,118779
1,38719,118080,117878,117879,118177,19721,117880
0,19751,118026,118202,118321,117906,290919,118322
1,44858,118753,117945,280788,280788,292795,119082
1,25570,118343,118514,118685,122058,308574,118687
1,44874,118225,118403,118685,126297,308574,118687
1,74817,118225,120050,117905,117906,290919,117908
1,75639,118463,119214,118321,117906,290919,118322
1,4605,117969,19666,118890,127642,118398,118892
1,78878,118327,120559,120560,304465,118643,120562
1,391,118124,117920,117885,117913,117887,117888
1,20293,118124,117884,117879,117886,19721,117880
1,28941,117962,120677,122067,297566,118424,122069
1,278393,118052,118821,117905,240983,290919,117908
1,75078,118386,125884,307024,255097,118331,118332
1,37789,118343,123454,118321,117906,290919,118322
1,34056,118052,118979,307024,306404,118331,118332
1,19998,119135,123173,117896,173667,117887,117898
1,4675,118327,120318,117905,117906,290919,117908
1,40997,118225,120663,118777,279443,308574,118779
1,25993,118343,121747,118321,117906,290919,118322
1,14354,117930,117920,119323,123932,19793,119325
1,31504,118225,119924,118784,117906,290919,118786
1,19752,118386,128823,118321,117906,290919,118322
1,23164,118300,119181,117905,117906,290919,117908
1,15368,118343,119598,119433,133686,118424,119435
1,41314,118343,120666,118777,279443,308574,118779
1,33217,118343,118833,118834,127160,118424,118836
1,41265,118888,124656,118912,309291,118424,118914
1,40867,118386,121949,118777,279443,308574,118779
0,79602,118386,118733,118523,310608,118331,118525
1,28307,118300,118514,118278,118260,290919,118279
1,34989,118386,123144,118396,269406,118398,118399
0,43423,118327,118391,118321,117906,290919,118322
1,75078,118463,118464,119172,162182,118467,119174
1,45790,121786,120299,121122,217580,118612,121124
1,17249,119171,121747,118834,127405,118424,118836
1,23971,120343,118395,118396,266864,118398,118399
1,44814,118300,118066,120988,134839,118643,120989
1,72024,118052,119986,118685,120316,308574,118687
0,845,119921,142145,128230,302830,4673,128231
1,74412,130600,139677,117905,117906,290919,117908
0,3069,118343,127705,119849,170027,118638,119851
1,34950,118225,120551,118784,147114,290919,118786
1,22430,118225,119924,118318,168365,118205,118319
1,75708,118386,118522,119997,278014,118131,119998
1,6977,118413,120370,118784,240983,290919,118786
1,6977,118300,120059,120812,305057,118638,120814
1,16985,118343,118437,118321,117906,290919,118322
1,75687,117933,117878,120628,126012,118131,120629
0,41932,118291,120823,118396,269406,118398,118399
1,33147,117969,19666,179731,257952,117887,117973
1,79346,117960,117920,118568,135898,19721,118570
1,16145,118343,120722,124435,127527,118363,124436
1,87711,118225,118403,119743,141396,3130,119745
1,27124,118327,120318,118641,120319,118643,118644
1,31995,118225,118403,128230,302830,4673,128231
1,30837,118386,123144,118396,233714,118398,118399
1,79092,117962,118840,118841,123378,118643,118843
1,79814,118225,118403,118321,117906,290919,118322
0,38480,118080,117878,117879,118177,19721,117880
1,4675,118413,122007,124886,190212,118643,124888
1,33054,118343,119598,119433,133686,118424,119435
0,39149,118300,118631,118980,301534,118295,118982
1,75078,118386,119214,117905,117906,290919,117908
1,16018,118225,123173,118054,119601,117887,118055
1,15714,118170,118179,126684,204891,292795,126685
1,38391,119666,117895,117896,117897,117887,117898
1,23194,118225,122870,124886,128018,118643,124888
1,6723,118327,120624,117905,117906,290919,117908
1,21373,118300,118597,118834,127160,118424,118836
1,32270,118343,118514,117905,117906,290919,117908
1,17308,118300,119890,118054,118054,117887,118055
1,6719,118225,120050,117905,117906,290919,117908
1,14912,118300,119181,118451,130134,118453,118454
1,79323,118300,120312,120313,120314,118424,120315
1,40630,117917,117941,117879,117886,19721,117880
1,42132,118343,118437,124194,249872,118363,124196
1,17226,118300,118957,118321,117906,290919,118322
1,34800,117944,118575,259173,298522,292795,118943
1,45014,118225,122298,119093,120324,119095,119096
1,13878,117923,117920,122142,122142,19721,122143
1,80642,118343,149210,126516,217580,118612,126518
1,33152,117969,19666,179731,257952,117887,117973
1,45143,118052,118867,118054,305057,117887,118055
1,17249,118300,118395,118890,311441,118398,118892
1,7543,118225,120551,118321,118448,290919,118322
1,14914,118300,120297,118321,117906,290919,118322
1,1023,118327,120318,117905,117906,290919,117908
1,3853,118413,118481,118685,120679,308574,118687
1,42360,118026,118202,117905,117906,290919,117908
1,14914,118225,118403,118451,130134,118453,118454
1,75834,118888,120126,118172,301534,249618,118175
1,25993,118300,118458,120006,303717,118424,120008
1,77295,118327,119830,117905,117906,290919,117908
1,75210,118343,121747,118784,130735,290919,118786
1,42093,118052,120671,120418,232183,249618,120419
1,79121,120343,119076,118422,124426,118424,118425
1,80676,118343,118660,119433,133686,118424,119435
1,25703,118225,119136,119137,128585,118474,119139
1,39883,118052,118706,118523,310608,118331,118525
1,70452,117981,117884,117879,117886,19721,117880
1,25278,118300,127849,118054,310608,117887,118055
0,43410,118026,118063,128422,137673,118453,128424
1,103511,118446,119064,117905,240983,290919,117908
1,41758,118316,225010,118321,117906,290919,118322
1,40853,118343,124725,117905,240983,290919,117908
1,17249,118343,118833,118834,309123,118424,118836
1,83255,118343,118514,117905,240983,290919,117908
1,1020,118659,123606,128093,128094,119184,128095
1,78749,118225,122273,118321,117906,290919,118322
1,42085,118291,120026,120344,165069,118424,120346
1,39331,118026,118692,118321,117906,290919,118322
1,116247,117962,119223,150752,137949,118643,150754
1,75324,119070,118042,118043,118043,270488,118046
1,32032,118327,129972,117905,240983,290919,117908
1,80206,118343,122299,119949,121350,290919,119951
1,73815,118463,118522,119962,120689,118205,119964
1,77659,117984,117878,117879,117897,19721,117880
1,34430,118343,118514,118321,117906,290919,118322
1,41671,118026,118063,118028,240337,117887,118030
1,28472,118316,123656,118321,242891,290919,118322
1,70790,118300,119181,118321,117906,290919,118322
1,1937,117962,117904,120773,236750,118960,120774
1,78849,118052,120356,123737,305057,118960,123738
1,79092,118343,119796,119849,219966,118638,119851
1,79092,118182,117920,118568,124610,19721,118570
1,33248,118343,118979,120344,303717,118424,120346
1,43247,119091,118535,118321,117906,290919,118322
1,27356,118386,118522,119351,123417,3130,119353
1,43416,118327,118933,118321,240983,290919,118322
1,42972,118052,120398,120006,311622,118424,120008
1,33154,117962,118910,120773,127525,118960,120774
1,1281,117962,117904,127782,160080,290919,127783
1,7543,118052,119742,117905,117906,290919,117908
1,78399,118213,121014,122645,208559,119221,122647
1,78972,118386,120356,120357,201020,118424,120359
1,44812,118327,119830,118321,117906,290919,118322
1,16037,120865,118171,122129,281792,121916,122131
1,25442,118193,117895,118568,281735,19721,118570
1,15064,118446,120368,118054,118054,117887,118055
0,18411,118991,118992,117905,117906,290919,117908
1,78602,118327,118391,118321,117906,290919,118322
1,92326,138799,120539,118321,117906,290919,118322
1,15356,118327,119830,118321,117906,290919,118322
1,42093,119597,124266,118728,272276,118295,118730
1,40440,118446,119961,118278,118260,290919,118279
0,33642,118300,118783,118784,213944,290919,118786
1,79652,118343,120722,118784,121873,290919,118786
1,25749,118170,118171,118172,118173,249618,118175
1,80207,118300,118437,118321,117906,290919,118322
0,79295,118300,119984,118396,269406,118398,118399
1,77425,118343,119987,117905,117906,290919,117908
1,980,118102,117878,134118,211100,119788,134120
1,44451,117962,122215,127782,130085,290919,127783
1,42367,118007,117941,117899,117897,19721,117900
1,81316,118052,118992,118784,118785,290919,118786
1,90528,117903,277693,120773,118959,118960,120774
1,4675,118413,119968,118321,117906,290919,118322
1,79329,118300,119984,120647,311441,118398,120649
0,80195,118327,123757,118321,117906,290919,118322
0,77300,118583,117945,118274,249704,292795,118276
1,75901,118343,119598,120006,310997,118424,120008
0,28441,118052,118821,118321,117906,290919,118322
0,37732,118080,117878,117879,118177,19721,117880
1,6042,118300,118514,117905,117906,290919,117908
1,16088,118225,119924,118321,117906,290919,118322
1,43452,118574,117945,117946,120541,292795,117948
1,20364,118300,120312,119849,236236,118638,119851
1,38704,117911,117912,117885,117913,117887,117888
1,75834,118225,122273,118321,240983,290919,118322
1,4675,118386,118746,118321,240983,290919,118322
1,4675,118300,123719,117905,117906,290919,117908
1,77357,118446,118447,118321,117906,290919,118322
1,15020,118300,19772,118777,164026,308574,118779
1,32270,118300,119890,307024,152866,118331,118332
1,20222,118257,118623,118995,118806,292795,118997
1,78229,117962,119223,118259,118260,290919,118261
1,20226,119070,117945,280788,152940,292795,119082
1,79092,117969,118970,118890,152357,118398,118892
1,36252,118266,117920,118568,310732,19721,118570
1,73756,118446,119064,122297,301475,118331,118899
1,19949,118327,118529,118054,118054,117887,118055
1,80947,118413,120370,118321,240983,290919,118322
0,81274,118300,119984,118396,269406,118398,118399
1,34583,118343,120722,117905,117906,290919,117908
1,15064,119256,119142,179731,128635,117887,117973
1,29693,124335,274241,130060,128198,119772,130062
1,79092,118413,125133,119849,128470,118638,119851
1,15710,118300,119984,118890,311441,118398,118892
1,15679,118327,118378,118451,151171,118453,118454
1,33642,118164,117878,117879,117879,19721,117880
1,30570,118386,118522,118536,118537,308574,118539
1,36267,118446,118447,118777,279443,308574,118779
1,74593,118386,118746,118451,130134,118453,118454
1,25565,117962,119223,125793,146749,118643,125795
1,13878,118220,118221,117879,117879,19721,117880
1,80213,117962,118910,118451,130134,118453,118454
1,71236,118300,118458,119928,310608,118331,119929
1,20226,119070,119121,280788,280788,292795,119082
1,44722,118327,118391,118321,235272,290919,118322
1,71236,118291,119837,118980,261436,118295,118982
1,57888,118300,119181,118321,117906,290919,118322
1,4675,118225,119924,117905,117906,290919,117908
1,33054,118386,118317,118523,294485,118331,118525
0,5353,117962,119223,128230,302830,4673,128231
1,3853,119692,118635,122967,311441,119695,122969
1,78693,118343,120291,118293,118302,118295,118296
1,23994,118300,118395,118890,125128,118398,118892
1,16767,118225,122298,120591,132696,119095,120593
1,983,118300,123749,125010,157062,118424,125012
1,20364,117962,118409,122645,151214,119221,122647
1,28117,118888,125440,120006,303717,118424,120008
1,25993,118343,120291,118422,300136,118424,118425
1,37785,119135,121716,120611,125083,249618,120613
1,23921,120343,119076,118834,311236,118424,118836
1,74726,121013,124133,120344,303717,118424,120346
1,78165,117969,118816,120647,129715,118398,120649
1,42457,117969,118970,118890,311441,118398,118892
1,75443,118343,118979,120006,255097,118424,120008
1,40867,118026,123656,118278,151426,290919,118279
1,80763,118343,124725,118321,117906,290919,118322
0,34215,118052,118992,118321,240983,290919,118322
1,74611,118300,118810,123082,197687,19793,123084
1,18072,118225,122870,118636,310589,118638,118639
1,4675,118225,120551,118321,133936,290919,118322
1,77996,118327,121694,122022,306795,119221,122024
1,31224,117969,118970,118890,311441,118398,118892
1,42093,118052,118867,118523,311622,118331,118525
1,79092,117962,5488,120618,304465,118643,120619
1,70299,118446,119961,118278,118260,290919,118279
1,16443,118225,119924,118321,118448,290919,118322
1,43069,118300,128830,118826,150790,118424,118828
1,80893,118343,119598,118685,155651,308574,118687
1,34832,145248,118552,118054,132841,117887,118055
1,27356,118386,123844,118784,121926,290919,118786
1,13878,118007,117941,117899,117897,19721,117900
1,278393,118300,120026,118054,119601,117887,118055
1,23921,118343,118856,118321,117906,290919,118322
1,25553,117911,117920,123191,123191,19721,123192
1,43680,118096,118008,118568,118568,19721,118570
1,23966,118300,123719,118451,153802,118453,118454
1,704,117962,118910,118777,279443,308574,118779
1,18382,118327,120559,120618,304465,118643,120619
1,20701,118446,118447,118361,122092,118363,118364
1,33111,118225,120551,117905,117906,290919,117908
1,23921,118300,120026,118054,118054,117887,118055
1,25554,118225,118403,117905,117906,290919,117908
1,78122,117954,117895,118568,281735,19721,118570
0,76533,118413,122007,118321,117906,290919,118322
0,21447,118343,118810,118674,123679,19793,118676
1,38972,118257,118623,118995,286106,292795,118997
1,4675,118343,121747,118784,130735,290919,118786
1,20268,118855,117912,117879,117886,19721,117880
1,23086,118316,123656,118321,211648,290919,118322
1,6690,118225,120551,117905,117906,290919,117908
1,34924,118327,120685,118321,117906,290919,118322
1,45143,118052,118053,118636,121809,118638,118639
1,75834,118170,121023,118172,130464,249618,118175
1,73966,118327,118929,117905,117906,290919,117908
1,34801,117962,126930,119587,145659,118704,119589
1,72345,118386,120361,118321,117906,290919,118322
1,79954,118300,118514,128230,302830,4673,128231
1,38719,118080,117878,117885,118177,117887,117888
1,22682,118446,119961,118278,118260,290919,118279
